forecast_date,split,lead_day,block,forecast_target_date,forecast_rainfall_mm,valid_pixel_count,source_issue,source_target,target_7d_rainfall_mm
2023-06-09,test,4,Sangrur,2023-06-13,1.5263569397585732,28,2023.06.09,2023.06.13,1.6282740121793366
2023-06-09,test,4,Sunam,2023-06-13,0.867098046200616,28,2023.06.09,2023.06.13,2.920704522257222
2023-06-09,test,5,Dhuri,2023-06-14,1.3545528704469854,22,2023.06.09,2023.06.14,2.4093492361241293
2023-06-09,test,5,Lehra,2023-06-14,0.4818630032241344,16,2023.06.09,2023.06.14,1.7815373207103755
2023-06-09,test,5,Malerkotla,2023-06-14,2.346459482397352,28,2023.06.09,2023.06.14,1.3556095257537106
2023-06-09,test,5,Moonak,2023-06-14,0.3847491989533106,12,2023.06.09,2023.06.14,0.1080238750748508
2023-06-09,test,5,Sangrur,2023-06-14,1.202705898455211,28,2023.06.09,2023.06.14,1.6282740121793366
2023-06-09,test,5,Sunam,2023-06-14,0.8261743145329612,28,2023.06.09,2023.06.14,2.920704522257222
2023-06-09,test,6,Dhuri,2023-06-15,3.814550107175654,22,2023.06.09,2023.06.15,2.4093492361241293
2023-06-09,test,6,Lehra,2023-06-15,1.4126714877784252,16,2023.06.09,2023.06.15,1.7815373207103755
2023-06-09,test,6,Malerkotla,2023-06-15,5.744525057928903,28,2023.06.09,2023.06.15,1.3556095257537106
2023-06-09,test,6,Moonak,2023-06-15,1.0410610288381577,12,2023.06.09,2023.06.15,0.1080238750748508
2023-06-09,test,6,Sangrur,2023-06-15,3.441584029367992,28,2023.06.09,2023.06.15,1.6282740121793366
2023-06-09,test,6,Sunam,2023-06-15,2.4009418870721544,28,2023.06.09,2023.06.15,2.920704522257222
2023-06-09,test,7,Dhuri,2023-06-16,3.3833400769667192,22,2023.06.09,2023.06.16,2.4093492361241293
2023-06-09,test,7,Lehra,2023-06-16,1.5006442554295063,16,2023.06.09,2023.06.16,1.7815373207103755
2023-06-09,test,7,Malerkotla,2023-06-16,5.020178897040231,28,2023.06.09,2023.06.16,1.3556095257537106
2023-06-09,test,7,Moonak,2023-06-16,1.27817669014136,12,2023.06.09,2023.06.16,0.1080238750748508
2023-06-09,test,7,Sangrur,2023-06-16,2.986885964870453,28,2023.06.09,2023.06.16,1.6282740121793366
2023-06-09,test,7,Sunam,2023-06-16,2.341127463749477,28,2023.06.09,2023.06.16,2.920704522257222
2023-06-10,test,1,Dhuri,2023-06-11,0.4884458143602718,22,2023.06.10,2023.06.11,0.05027647032904198
2023-06-10,test,1,Lehra,2023-06-11,0.2095582028850913,16,2023.06.10,2023.06.11,0.0
2023-06-10,test,1,Malerkotla,2023-06-11,0.6264859565666744,28,2023.06.10,2023.06.11,0.2228462696965009
2023-06-10,test,1,Moonak,2023-06-11,0.1311287408073743,12,2023.06.10,2023.06.11,0.0
2023-06-10,test,1,Sangrur,2023-06-11,0.3475716550435339,28,2023.06.10,2023.06.11,0.20346095872507916
2023-06-10,test,1,Sunam,2023-06-11,0.2965478673577308,28,2023.06.10,2023.06.11,0.3427756268797479
2023-06-10,test,2,Dhuri,2023-06-12,0.3028163699941201,22,2023.06.10,2023.06.12,0.05027647032904198
2023-06-10,test,2,Lehra,2023-06-12,0.1312864702194929,16,2023.06.10,2023.06.12,0.0
2023-06-10,test,2,Malerkotla,2023-06-12,0.3636376527803285,28,2023.06.10,2023.06.12,0.2228462696965009
2023-06-10,test,2,Moonak,2023-06-12,0.1077322761217753,12,2023.06.10,2023.06.12,0.0
2023-06-10,test,2,Sangrur,2023-06-12,0.2819790238780634,28,2023.06.10,2023.06.12,0.20346095872507916
2023-06-10,test,2,Sunam,2023-06-12,0.2198952585458755,28,2023.06.10,2023.06.12,0.3427756268797479
2023-06-10,test,3,Dhuri,2023-06-13,0.3839357712052085,22,2023.06.10,2023.06.13,0.05027647032904198
2023-06-10,test,3,Lehra,2023-06-13,0.2500660335645079,16,2023.06.10,2023.06.13,0.0
2023-06-10,test,3,Malerkotla,2023-06-13,0.5033064516527312,28,2023.06.10,2023.06.13,0.2228462696965009
2023-06-10,test,3,Moonak,2023-06-13,0.1847076416015625,12,2023.06.10,2023.06.13,0.0
2023-06-10,test,3,Sangrur,2023-06-13,0.3125255299465997,28,2023.06.10,2023.06.13,0.20346095872507916
2023-06-10,test,3,Sunam,2023-06-13,0.3447681133236204,28,2023.06.10,2023.06.13,0.3427756268797479
2023-06-10,test,4,Dhuri,2023-06-14,1.237879666415128,22,2023.06.10,2023.06.14,0.05027647032904198
2023-06-10,test,4,Lehra,2023-06-14,0.4167297445237636,16,2023.06.10,2023.06.14,0.0
2023-06-10,test,4,Malerkotla,2023-06-14,1.895072783742632,28,2023.06.10,2023.06.14,0.2228462696965009
2023-06-10,test,4,Moonak,2023-06-14,0.3129011020064354,12,2023.06.10,2023.06.14,0.0
2023-06-10,test,4,Sangrur,2023-06-14,0.93308524787426,28,2023.06.10,2023.06.14,0.20346095872507916
2023-06-10,test,4,Sunam,2023-06-14,0.696578364287104,28,2023.06.10,2023.06.14,0.3427756268797479
2023-06-10,test,5,Dhuri,2023-06-15,1.9609386920928955,22,2023.06.10,2023.06.15,0.05027647032904198
2023-06-10,test,5,Lehra,2023-06-15,0.8816850781440735,16,2023.06.10,2023.06.15,0.0
2023-06-10,test,5,Malerkotla,2023-06-15,2.63142500604902,28,2023.06.10,2023.06.15,0.2228462696965009
2023-06-10,test,5,Moonak,2023-06-15,0.6264188687006632,12,2023.06.10,2023.06.15,0.0
2023-06-10,test,5,Sangrur,2023-06-15,1.5435772027288164,28,2023.06.10,2023.06.15,0.20346095872507916
2023-06-10,test,5,Sunam,2023-06-15,1.3318789771624977,28,2023.06.10,2023.06.15,0.3427756268797479
2023-06-10,test,6,Dhuri,2023-06-16,2.2921028408137234,22,2023.06.10,2023.06.16,0.05027647032904198
2023-06-10,test,6,Lehra,2023-06-16,0.7557328604161739,16,2023.06.10,2023.06.16,0.0
2023-06-10,test,6,Malerkotla,2023-06-16,3.074266646589552,28,2023.06.10,2023.06.16,0.2228462696965009
2023-06-10,test,6,Moonak,2023-06-16,0.6197072515885035,12,2023.06.10,2023.06.16,0.0
2023-06-10,test,6,Sangrur,2023-06-16,1.7248119967324391,28,2023.06.10,2023.06.16,0.20346095872507916
2023-06-10,test,6,Sunam,2023-06-16,1.311402631657464,28,2023.06.10,2023.06.16,0.3427756268797479
2023-06-10,test,7,Dhuri,2023-06-17,1.8800596865740689,22,2023.06.10,2023.06.17,0.05027647032904198
2023-06-10,test,7,Lehra,2023-06-17,1.0555168949067593,16,2023.06.10,2023.06.17,0.0
2023-06-10,test,7,Malerkotla,2023-06-17,2.208230746643884,28,2023.06.10,2023.06.17,0.2228462696965009
2023-06-10,test,7,Moonak,2023-06-17,0.8208928356568018,12,2023.06.10,2023.06.17,0.0
2023-06-10,test,7,Sangrur,2023-06-17,1.475149086543492,28,2023.06.10,2023.06.17,0.20346095872507916
2023-06-10,test,7,Sunam,2023-06-17,1.389389876808439,28,2023.06.10,2023.06.17,0.3427756268797479
2023-06-11,test,1,Dhuri,2023-06-12,0.3057116866111755,22,2023.06.11,2023.06.12,0.0501809408441869
2023-06-11,test,1,Lehra,2023-06-12,0.2784103695303201,16,2023.06.11,2023.06.12,0.0
2023-06-11,test,1,Malerkotla,2023-06-12,0.3415124650512423,28,2023.06.11,2023.06.12,0.2202026661180534
2023-06-11,test,1,Moonak,2023-06-12,0.2016540542244911,12,2023.06.11,2023.06.12,0.0
2023-06-11,test,1,Sangrur,2023-06-12,0.3454081107463155,28,2023.06.11,2023.06.12,0.203327038649066
2023-06-11,test,1,Sunam,2023-06-12,0.3249665504055364,28,2023.06.11,2023.06.12,0.3427524643106606
2023-06-11,test,2,Dhuri,2023-06-13,0.2526542591777714,22,2023.06.11,2023.06.13,0.0501809408441869
2023-06-11,test,2,Lehra,2023-06-13,0.170532610733062,16,2023.06.11,2023.06.13,0.0
2023-06-11,test,2,Malerkotla,2023-06-13,0.2995494114501135,28,2023.06.11,2023.06.13,0.2202026661180534
2023-06-11,test,2,Moonak,2023-06-13,0.130863690127929,12,2023.06.11,2023.06.13,0.0
2023-06-11,test,2,Sangrur,2023-06-13,0.2992987310779946,28,2023.06.11,2023.06.13,0.203327038649066
2023-06-11,test,2,Sunam,2023-06-13,0.2384622703705515,28,2023.06.11,2023.06.13,0.3427524643106606
2023-06-11,test,3,Dhuri,2023-06-14,1.7373367168686606,22,2023.06.11,2023.06.14,0.0501809408441869
2023-06-11,test,3,Lehra,2023-06-14,1.0055046081542969,16,2023.06.11,2023.06.14,0.0
2023-06-11,test,3,Malerkotla,2023-06-14,2.140721448830196,28,2023.06.11,2023.06.14,0.2202026661180534
2023-06-11,test,3,Moonak,2023-06-14,0.6958273872733116,12,2023.06.11,2023.06.14,0.0
2023-06-11,test,3,Sangrur,2023-06-14,1.7700662868363517,28,2023.06.11,2023.06.14,0.203327038649066
2023-06-11,test,3,Sunam,2023-06-14,1.269181483558246,28,2023.06.11,2023.06.14,0.3427524643106606
2023-06-11,test,4,Dhuri,2023-06-15,2.935164765878157,22,2023.06.11,2023.06.15,0.0501809408441869
2023-06-11,test,4,Lehra,2023-06-15,2.2738751471042637,16,2023.06.11,2023.06.15,0.0
2023-06-11,test,4,Malerkotla,2023-06-15,3.2003249185425893,28,2023.06.11,2023.06.15,0.2202026661180534
2023-06-11,test,4,Moonak,2023-06-15,1.5350458125273387,12,2023.06.11,2023.06.15,0.0
2023-06-11,test,4,Sangrur,2023-06-15,2.953830616814749,28,2023.06.11,2023.06.15,0.203327038649066
2023-06-11,test,4,Sunam,2023-06-15,2.601561963558197,28,2023.06.11,2023.06.15,0.3427524643106606
2023-06-11,test,5,Dhuri,2023-06-16,1.3223887031728572,22,2023.06.11,2023.06.16,0.0501809408441869
2023-06-11,test,5,Lehra,2023-06-16,1.191826242953539,16,2023.06.11,2023.06.16,0.0
2023-06-11,test,5,Malerkotla,2023-06-16,1.3612762306417738,28,2023.06.11,2023.06.16,0.2202026661180534
2023-06-11,test,5,Moonak,2023-06-16,0.7022704035043716,12,2023.06.11,2023.06.16,0.0
2023-06-11,test,5,Sangrur,2023-06-16,1.4583933310849326,28,2023.06.11,2023.06.16,0.203327038649066
2023-06-11,test,5,Sunam,2023-06-16,1.354401788541249,28,2023.06.11,2023.06.16,0.3427524643106606
2023-06-11,test,6,Dhuri,2023-06-17,1.64308701320128,22,2023.06.11,2023.06.17,0.0501809408441869
2023-06-11,test,6,Lehra,2023-06-17,2.132672555744648,16,2023.06.11,2023.06.17,0.0
2023-06-11,test,6,Malerkotla,2023-06-17,1.5113209911755152,28,2023.06.11,2023.06.17,0.2202026661180534
2023-06-11,test,6,Moonak,2023-06-17,1.3950402090946834,12,2023.06.11,2023.06.17,0.0
2023-06-11,test,6,Sangrur,2023-06-17,1.968706944159099,28,2023.06.11,2023.06.17,0.203327038649066
2023-06-11,test,6,Sunam,2023-06-17,1.9602130225726535,28,2023.06.11,2023.06.17,0.3427524643106606
2023-06-11,test,7,Dhuri,2023-06-18,4.3640746094963765,22,2023.06.11,2023.06.18,0.0501809408441869
2023-06-11,test,7,Lehra,2023-06-18,5.669662028551102,16,2023.06.11,2023.06.18,0.0
2023-06-11,test,7,Malerkotla,2023-06-18,4.023820664201464,28,2023.06.11,2023.06.18,0.2202026661180534
2023-06-11,test,7,Moonak,2023-06-18,3.390595277150472,12,2023.06.11,2023.06.18,0.0
2023-06-11,test,7,Sangrur,2023-06-18,5.537071670804705,28,2023.06.11,2023.06.18,0.203327038649066
2023-06-11,test,7,Sunam,2023-06-18,5.490041545459202,28,2023.06.11,2023.06.18,0.3427524643106606
2023-06-15,test,1,Dhuri,2023-06-16,1.718904587355527,22,2023.06.15,2023.06.16,0.3035898018719528
2023-06-15,test,1,Lehra,2023-06-16,0.8437793254852295,16,2023.06.15,2023.06.16,0.1936175865082412
2023-06-15,test,1,Malerkotla,2023-06-16,1.9273851811885836,28,2023.06.15,2023.06.16,0.32607923377017
2023-06-15,test,1,Moonak,2023-06-16,0.8819273908933004,12,2023.06.15,2023.06.16,0.2062868473561898
2023-06-15,test,1,Sangrur,2023-06-16,1.7480101840836662,28,2023.06.15,2023.06.16,0.38283440148857933
2023-06-15,test,1,Sunam,2023-06-16,1.1738340535334175,28,2023.06.15,2023.06.16,0.3497331615678953
2023-06-15,test,2,Dhuri,2023-06-17,0.2926898158409379,22,2023.06.15,2023.06.17,0.3035898018719528
2023-06-15,test,2,Lehra,2023-06-17,0.2487228764221072,16,2023.06.15,2023.06.17,0.1936175865082412
2023-06-15,test,2,Malerkotla,2023-06-17,0.3669420097555433,28,2023.06.15,2023.06.17,0.32607923377017
2023-06-15,test,2,Moonak,2023-06-17,0.3199341297149658,12,2023.06.15,2023.06.17,0.2062868473561898
2023-06-15,test,2,Sangrur,2023-06-17,0.353399535374982,28,2023.06.15,2023.06.17,0.38283440148857933
2023-06-15,test,2,Sunam,2023-06-17,0.2732452899217605,28,2023.06.15,2023.06.17,0.3497331615678953
2023-06-15,test,3,Dhuri,2023-06-18,0.8814213303002444,22,2023.06.15,2023.06.18,0.3035898018719528
2023-06-15,test,3,Lehra,2023-06-18,0.6669717691838741,16,2023.06.15,2023.06.18,0.1936175865082412
2023-06-15,test,3,Malerkotla,2023-06-18,0.8902289888688496,28,2023.06.15,2023.06.18,0.32607923377017
2023-06-15,test,3,Moonak,2023-06-18,0.7963536977767944,12,2023.06.15,2023.06.18,0.2062868473561898
2023-06-15,test,3,Sangrur,2023-06-18,1.038138508796692,28,2023.06.15,2023.06.18,0.38283440148857933
2023-06-15,test,3,Sunam,2023-06-18,0.7769110458237785,28,2023.06.15,2023.06.18,0.3497331615678953
2023-06-15,test,4,Dhuri,2023-06-19,0.5389467152682218,22,2023.06.15,2023.06.19,0.3035898018719528
2023-06-15,test,4,Lehra,2023-06-19,0.4299829546362161,16,2023.06.15,2023.06.19,0.1936175865082412
2023-06-15,test,4,Malerkotla,2023-06-19,0.5660473523395402,28,2023.06.15,2023.06.19,0.32607923377017
2023-06-15,test,4,Moonak,2023-06-19,0.6078991716106733,12,2023.06.15,2023.06.19,0.2062868473561898
2023-06-15,test,4,Sangrur,2023-06-19,0.6356514426214355,28,2023.06.15,2023.06.19,0.38283440148857933
2023-06-15,test,4,Sunam,2023-06-19,0.5265230930277279,28,2023.06.15,2023.06.19,0.3497331615678953
2023-06-15,test,5,Dhuri,2023-06-20,1.3408949754454873,22,2023.06.15,2023.06.20,0.3035898018719528
2023-06-15,test,5,Lehra,2023-06-20,1.1807517185807228,16,2023.06.15,2023.06.20,0.1936175865082412
2023-06-15,test,5,Malerkotla,2023-06-20,1.4228643264089311,28,2023.06.15,2023.06.20,0.32607923377017
2023-06-15,test,5,Moonak,2023-06-20,1.2567806939284007,12,2023.06.15,2023.06.20,0.2062868473561898
2023-06-15,test,5,Sangrur,2023-06-20,1.632412680557796,28,2023.06.15,2023.06.20,0.38283440148857933
2023-06-15,test,5,Sunam,2023-06-20,1.3236489742994308,28,2023.06.15,2023.06.20,0.3497331615678953
2023-06-15,test,6,Dhuri,2023-06-21,2.0230925625020806,22,2023.06.15,2023.06.21,0.3035898018719528
2023-06-15,test,6,Lehra,2023-06-21,1.2729400545358658,16,2023.06.15,2023.06.21,0.1936175865082412
2023-06-15,test,6,Malerkotla,2023-06-21,2.0376303664275577,28,2023.06.15,2023.06.21,0.32607923377017
2023-06-15,test,6,Moonak,2023-06-21,1.3334434727827709,12,2023.06.15,2023.06.21,0.2062868473561898
2023-06-15,test,6,Sangrur,2023-06-21,2.4151879804474965,28,2023.06.15,2023.06.21,0.38283440148857933
2023-06-15,test,6,Sunam,2023-06-21,1.7673377905573164,28,2023.06.15,2023.06.21,0.3497331615678953
2023-06-15,test,7,Dhuri,2023-06-22,0.6778470088135112,22,2023.06.15,2023.06.22,0.3035898018719528
2023-06-15,test,7,Lehra,2023-06-22,0.2980544045567512,16,2023.06.15,2023.06.22,0.1936175865082412
2023-06-15,test,7,Malerkotla,2023-06-22,0.6779857341732297,28,2023.06.15,2023.06.22,0.32607923377017
2023-06-15,test,7,Moonak,2023-06-22,0.3398565898338954,12,2023.06.15,2023.06.22,0.2062868473561898
2023-06-15,test,7,Sangrur,2023-06-22,0.86147412444864,28,2023.06.15,2023.06.22,0.38283440148857933
2023-06-15,test,7,Sunam,2023-06-22,0.5235494279435703,28,2023.06.15,2023.06.22,0.3497331615678953
2023-06-13,test,1,Dhuri,2023-06-14,2.086180421439084,22,2023.06.13,2023.06.14,0.0472516660419635
2023-06-13,test,1,Lehra,2023-06-14,0.8801749497652054,16,2023.06.13,2023.06.14,0.0
2023-06-13,test,1,Malerkotla,2023-06-14,2.8562893952642168,28,2023.06.13,2023.06.14,0.18851323982401338
2023-06-13,test,1,Moonak,2023-06-14,0.698045884569486,12,2023.06.13,2023.06.14,0.0
2023-06-13,test,1,Sangrur,2023-06-14,1.8147600165435247,28,2023.06.13,2023.06.14,0.19829226149331142
2023-06-13,test,1,Sunam,2023-06-14,1.3104878451142992,28,2023.06.13,2023.06.14,0.34081168853264177
2023-06-13,test,2,Dhuri,2023-06-15,1.4447908834977583,22,2023.06.13,2023.06.15,0.0472516660419635
2023-06-13,test,2,Lehra,2023-06-15,1.0671238861978054,16,2023.06.13,2023.06.15,0.0
2023-06-13,test,2,Malerkotla,2023-06-15,1.7769665164606911,28,2023.06.13,2023.06.15,0.18851323982401338
2023-06-13,test,2,Moonak,2023-06-15,0.8372305035591125,12,2023.06.13,2023.06.15,0.0
2023-06-13,test,2,Sangrur,2023-06-15,1.2912886568478177,28,2023.06.13,2023.06.15,0.19829226149331142
2023-06-13,test,2,Sunam,2023-06-15,1.1360870259148734,28,2023.06.13,2023.06.15,0.34081168853264177
2023-06-13,test,3,Dhuri,2023-06-16,0.8545091585679487,22,2023.06.13,2023.06.16,0.0472516660419635
2023-06-13,test,3,Lehra,2023-06-16,0.394891818985343,16,2023.06.13,2023.06.16,0.0
2023-06-13,test,3,Malerkotla,2023-06-16,1.1148994692734309,28,2023.06.13,2023.06.16,0.18851323982401338
2023-06-13,test,3,Moonak,2023-06-16,0.3144238119324048,12,2023.06.13,2023.06.16,0.0
2023-06-13,test,3,Sangrur,2023-06-16,0.6596579934869494,28,2023.06.13,2023.06.16,0.19829226149331142
2023-06-13,test,3,Sunam,2023-06-16,0.4974356048873493,28,2023.06.13,2023.06.16,0.34081168853264177
2023-06-13,test,4,Dhuri,2023-06-17,5.252711187709462,22,2023.06.13,2023.06.17,0.0472516660419635
2023-06-13,test,4,Lehra,2023-06-17,8.659112840890884,16,2023.06.13,2023.06.17,0.0
2023-06-13,test,4,Malerkotla,2023-06-17,4.405428647994995,28,2023.06.13,2023.06.17,0.18851323982401338
2023-06-13,test,4,Moonak,2023-06-17,8.542460123697916,12,2023.06.13,2023.06.17,0.0
2023-06-13,test,4,Sangrur,2023-06-17,6.509527598108564,28,2023.06.13,2023.06.17,0.19829226149331142
2023-06-13,test,4,Sunam,2023-06-17,7.642036080360413,28,2023.06.13,2023.06.17,0.34081168853264177
2023-06-13,test,5,Dhuri,2023-06-18,14.572631099007346,22,2023.06.13,2023.06.18,0.0472516660419635
2023-06-13,test,5,Lehra,2023-06-18,15.833687365055084,16,2023.06.13,2023.06.18,0.0
2023-06-13,test,5,Malerkotla,2023-06-18,14.571552685328893,28,2023.06.13,2023.06.18,0.18851323982401338
2023-06-13,test,5,Moonak,2023-06-18,14.250577688217165,12,2023.06.13,2023.06.18,0.0
2023-06-13,test,5,Sangrur,2023-06-18,16.771433523723058,28,2023.06.13,2023.06.18,0.19829226149331142
2023-06-13,test,5,Sunam,2023-06-18,16.70858747618539,28,2023.06.13,2023.06.18,0.34081168853264177
2023-06-13,test,6,Dhuri,2023-06-19,3.2309361804615366,22,2023.06.13,2023.06.19,0.0472516660419635
2023-06-13,test,6,Lehra,2023-06-19,3.405704289674759,16,2023.06.13,2023.06.19,0.0
2023-06-13,test,6,Malerkotla,2023-06-19,3.8321272986275807,28,2023.06.13,2023.06.19,0.18851323982401338
2023-06-13,test,6,Moonak,2023-06-19,3.765271008014679,12,2023.06.13,2023.06.19,0.0
2023-06-13,test,6,Sangrur,2023-06-19,3.5184380326952254,28,2023.06.13,2023.06.19,0.19829226149331142
2023-06-13,test,6,Sunam,2023-06-19,3.3361371415002004,28,2023.06.13,2023.06.19,0.34081168853264177
2023-06-13,test,7,Dhuri,2023-06-20,2.6030074899846856,22,2023.06.13,2023.06.20,0.0472516660419635
2023-06-13,test,7,Lehra,2023-06-20,3.113588407635689,16,2023.06.13,2023.06.20,0.0
2023-06-13,test,7,Malerkotla,2023-06-20,2.4626817958695546,28,2023.06.13,2023.06.20,0.18851323982401338
2023-06-13,test,7,Moonak,2023-06-20,2.159206529458364,12,2023.06.13,2023.06.20,0.0
2023-06-13,test,7,Sangrur,2023-06-20,2.9929092015538896,28,2023.06.13,2023.06.20,0.19829226149331142
2023-06-13,test,7,Sunam,2023-06-20,3.224502759320395,28,2023.06.13,2023.06.20,0.34081168853264177
2023-06-14,test,1,Dhuri,2023-06-15,2.033220930532976,22,2023.06.14,2023.06.15,0.0957352607013983
2023-06-14,test,1,Lehra,2023-06-15,1.0002062283456326,16,2023.06.14,2023.06.15,0.05263409917119
2023-06-14,test,1,Malerkotla,2023-06-15,3.2461871036461423,28,2023.06.14,2023.06.15,0.176272115309257
2023-06-14,test,1,Moonak,2023-06-15,1.1419771313667295,12,2023.06.14,2023.06.15,0.0391227871957603
2023-06-14,test,1,Sangrur,2023-06-15,2.029984342200416,28,2023.06.14,2023.06.15,0.1033266055929198
2023-06-14,test,1,Sunam,2023-06-15,1.4243055071149553,28,2023.06.14,2023.06.15,0.1763465015280269
2023-06-14,test,2,Dhuri,2023-06-16,1.4173394224860452,22,2023.06.14,2023.06.16,0.0957352607013983
2023-06-14,test,2,Lehra,2023-06-16,0.9615813046693802,16,2023.06.14,2023.06.16,0.05263409917119
2023-06-14,test,2,Malerkotla,2023-06-16,1.927292427846364,28,2023.06.14,2023.06.16,0.176272115309257
2023-06-14,test,2,Moonak,2023-06-16,1.0649764587481816,12,2023.06.14,2023.06.16,0.0391227871957603
2023-06-14,test,2,Sangrur,2023-06-16,1.6003654939787728,28,2023.06.14,2023.06.16,0.1033266055929198
2023-06-14,test,2,Sunam,2023-06-16,1.277624492134367,28,2023.06.14,2023.06.16,0.1763465015280269
2023-06-14,test,3,Dhuri,2023-06-17,0.8699134019288149,22,2023.06.14,2023.06.17,0.0957352607013983
2023-06-14,test,3,Lehra,2023-06-17,0.7768402695655823,16,2023.06.14,2023.06.17,0.05263409917119
2023-06-14,test,3,Malerkotla,2023-06-17,1.182744984115873,28,2023.06.14,2023.06.17,0.176272115309257
2023-06-14,test,3,Moonak,2023-06-17,1.3806608617305756,12,2023.06.14,2023.06.17,0.0391227871957603
2023-06-14,test,3,Sangrur,2023-06-17,1.1227456501552038,28,2023.06.14,2023.06.17,0.1033266055929198
2023-06-14,test,3,Sunam,2023-06-17,0.9516441502741404,28,2023.06.14,2023.06.17,0.1763465015280269
2023-06-14,test,4,Dhuri,2023-06-18,1.1827676675536416,22,2023.06.14,2023.06.18,0.0957352607013983
2023-06-14,test,4,Lehra,2023-06-18,1.074806958436966,16,2023.06.14,2023.06.18,0.05263409917119
2023-06-14,test,4,Malerkotla,2023-06-18,1.6582315819604057,28,2023.06.14,2023.06.18,0.176272115309257
2023-06-14,test,4,Moonak,2023-06-18,1.3192947208881378,12,2023.06.14,2023.06.18,0.0391227871957603
2023-06-14,test,4,Sangrur,2023-06-18,1.485276228615216,28,2023.06.14,2023.06.18,0.1033266055929198
2023-06-14,test,4,Sunam,2023-06-18,1.284806455884661,28,2023.06.14,2023.06.18,0.1763465015280269
2023-06-14,test,5,Dhuri,2023-06-19,1.3925459818406538,22,2023.06.14,2023.06.19,0.0957352607013983
2023-06-14,test,5,Lehra,2023-06-19,0.7442173771560192,16,2023.06.14,2023.06.19,0.05263409917119
2023-06-14,test,5,Malerkotla,2023-06-19,2.130231350660324,28,2023.06.14,2023.06.19,0.176272115309257
2023-06-14,test,5,Moonak,2023-06-19,0.8009223341941833,12,2023.06.14,2023.06.19,0.0391227871957603
2023-06-14,test,5,Sangrur,2023-06-19,1.409783048289163,28,2023.06.14,2023.06.19,0.1033266055929198
2023-06-14,test,5,Sunam,2023-06-19,0.980535945722035,28,2023.06.14,2023.06.19,0.1763465015280269
2023-06-14,test,6,Dhuri,2023-06-20,1.598100033673373,22,2023.06.14,2023.06.20,0.0957352607013983
2023-06-14,test,6,Lehra,2023-06-20,0.747688215225935,16,2023.06.14,2023.06.20,0.05263409917119
2023-06-14,test,6,Malerkotla,2023-06-20,2.7929529675415585,28,2023.06.14,2023.06.20,0.176272115309257
2023-06-14,test,6,Moonak,2023-06-20,0.83159967760245,12,2023.06.14,2023.06.20,0.0391227871957603
2023-06-14,test,6,Sangrur,2023-06-20,1.547974814261709,28,2023.06.14,2023.06.20,0.1033266055929198
2023-06-14,test,6,Sunam,2023-06-20,1.0754807612725668,28,2023.06.14,2023.06.20,0.1763465015280269
2023-06-14,test,7,Dhuri,2023-06-21,3.5385935089804907,22,2023.06.14,2023.06.21,0.0957352607013983
2023-06-14,test,7,Lehra,2023-06-21,1.6454530879855156,16,2023.06.14,2023.06.21,0.05263409917119
2023-06-14,test,7,Malerkotla,2023-06-21,5.650290071964264,28,2023.06.14,2023.06.21,0.176272115309257
2023-06-14,test,7,Moonak,2023-06-21,1.592902421951294,12,2023.06.14,2023.06.21,0.0391227871957603
2023-06-14,test,7,Sangrur,2023-06-21,3.4523248629910603,28,2023.06.14,2023.06.21,0.1033266055929198
2023-06-14,test,7,Sunam,2023-06-21,2.363228393452508,28,2023.06.14,2023.06.21,0.1763465015280269
2023-06-18,test,1,Dhuri,2023-06-19,0.4361351064660332,22,2023.06.18,2023.06.19,5.18754514336873
2023-06-18,test,1,Lehra,2023-06-19,0.3589611519128084,16,2023.06.18,2023.06.19,7.358709948496311
2023-06-18,test,1,Malerkotla,2023-06-19,0.4692310701523508,28,2023.06.18,2023.06.19,5.63606563698323
2023-06-18,test,1,Moonak,2023-06-19,0.2515665205816428,12,2023.06.18,2023.06.19,3.476887357766896
2023-06-18,test,1,Sangrur,2023-06-19,0.4799492433667183,28,2023.06.18,2023.06.19,5.126944367380925
2023-06-18,test,1,Sunam,2023-06-19,0.4524290114641189,28,2023.06.18,2023.06.19,8.445576005801694
2023-06-18,test,2,Dhuri,2023-06-20,0.7317629564892162,22,2023.06.18,2023.06.20,5.18754514336873
2023-06-18,test,2,Lehra,2023-06-20,0.660111878067255,16,2023.06.18,2023.06.20,7.358709948496311
2023-06-18,test,2,Malerkotla,2023-06-20,0.8722094425133297,28,2023.06.18,2023.06.20,5.63606563698323
2023-06-18,test,2,Moonak,2023-06-20,0.7019664893547694,12,2023.06.18,2023.06.20,3.476887357766896
2023-06-18,test,2,Sangrur,2023-06-20,0.970475931252752,28,2023.06.18,2023.06.20,5.126944367380925
2023-06-18,test,2,Sunam,2023-06-20,0.8733981038842883,28,2023.06.18,2023.06.20,8.445576005801694
2023-06-18,test,3,Dhuri,2023-06-21,0.8710759336298163,22,2023.06.18,2023.06.21,5.18754514336873
2023-06-18,test,3,Lehra,2023-06-21,0.6143778637051582,16,2023.06.18,2023.06.21,7.358709948496311
2023-06-18,test,3,Malerkotla,2023-06-21,0.9375826631273542,28,2023.06.18,2023.06.21,5.63606563698323
2023-06-18,test,3,Moonak,2023-06-21,0.5485987762610117,12,2023.06.18,2023.06.21,3.476887357766896
2023-06-18,test,3,Sangrur,2023-06-21,0.9431559975658144,28,2023.06.18,2023.06.21,5.126944367380925
