issue,offset,block,phase,amp,active,jjas,anom_mm,expected_mm,pct
2018-06-04,3,Dhuri,5,1.570479,True,1,-1.2734588818504653,8.7872,-14.49220322571997
2018-06-04,3,Lehra,5,1.570479,True,1,4.821343655150425,6.489599999999999,74.2933871910507
2018-06-04,3,Malerkotla,5,1.570479,True,1,0.9452393694905012,9.809800000000001,9.635664024653929
2018-06-04,3,Moonak,5,1.570479,True,1,6.033425881259145,6.7064,89.96519565279651
2018-06-04,3,Sangrur,5,1.570479,True,1,0.6163411195947557,8.9495,6.88687769813683
2018-06-04,3,Sunam,5,1.570479,True,1,3.599486505271944,7.9147,45.47849577712287
2018-06-05,3,Dhuri,6,1.3837827,True,1,-1.6866888615151199,9.201600000000001,-18.33038668834898
2018-06-05,3,Lehra,6,1.3837827,True,1,4.475584663861597,6.833100000000001,65.4985974720346
2018-06-05,3,Malerkotla,6,1.3837827,True,1,0.7300249952371445,10.1545,7.189177165169575
2018-06-05,3,Moonak,6,1.3837827,True,1,5.7636477143391875,6.974300000000001,82.64123588516678
2018-06-05,3,Sangrur,6,1.3837827,True,1,0.12397142436547348,9.4672,1.3094835259155133
2018-06-05,3,Sunam,6,1.3837827,True,1,3.1885342180167413,8.3392,38.235492829249104
2018-06-06,3,Dhuri,6,1.186119,True,1,-1.9995399839127952,9.2803,-21.54607053557315
2018-06-06,3,Lehra,6,1.186119,True,1,4.100226197493362,7.0117,58.476919969384916
2018-06-06,3,Malerkotla,6,1.186119,True,1,0.7503447355826669,10.155000000000001,7.388919109627442
2018-06-06,3,Moonak,6,1.186119,True,1,5.30803930510772,7.1194,74.55739676247606
2018-06-06,3,Sangrur,6,1.186119,True,1,-0.27831703633842864,9.668800000000001,-2.878506498618532
2018-06-06,3,Sunam,6,1.186119,True,1,2.7770290086293947,8.521899999999999,32.586970143153465
2018-06-07,3,Dhuri,6,1.1528972,True,1,-5.431491219934323,9.3737,-57.94394123915127
2018-06-07,3,Lehra,6,1.1528972,True,1,2.1582123852631696,7.2195,29.894208536092105
2018-06-07,3,Malerkotla,6,1.1528972,True,1,-4.537327125600975,10.1917,-44.519826187986055
2018-06-07,3,Moonak,6,1.1528972,True,1,2.966792682708447,7.310899999999999,40.580402997010594
2018-06-07,3,Sangrur,6,1.1528972,True,1,-3.2079567784659995,9.8657,-32.516261172202675
2018-06-07,3,Sunam,6,1.1528972,True,1,-0.04680056219086737,8.7152,-0.5369992907892804
2018-06-08,3,Dhuri,6,0.88407797,False,1,-9.43827609343477,9.5119,-99.2259810703936
2018-06-08,3,Lehra,6,0.88407797,False,1,-7.480700000000001,7.480700000000001,-100.0
2018-06-08,3,Malerkotla,6,0.88407797,False,1,-9.125036581029494,10.2645,-88.89898758857709
2018-06-08,3,Moonak,6,0.88407797,False,1,-7.563,7.563,-100.0
2018-06-08,3,Sangrur,6,0.88407797,False,1,-9.689720400621006,10.1236,-95.7141767811945
2018-06-08,3,Sunam,6,0.88407797,False,1,-8.7212640176098,8.9529,-97.41272679924718
2018-06-09,3,Dhuri,7,0.41570255,False,1,-9.719972597083066,9.776399999999999,-99.4228202312003
2018-06-09,3,Lehra,7,0.41570255,False,1,-7.7666,7.7666,-100.0
2018-06-09,3,Malerkotla,7,0.41570255,False,1,-9.575128046392269,10.4769,-91.3927597513794
2018-06-09,3,Moonak,7,0.41570255,False,1,-7.850999999999999,7.850999999999999,-100.0
2018-06-09,3,Sangrur,7,0.41570255,False,1,-10.055193691344622,10.4489,-96.23207889198501
2018-06-09,3,Sunam,7,0.41570255,False,1,-9.012172097605099,9.2251,-97.69186347687395
2018-06-10,3,Dhuri,7,0.3750948,False,1,-10.257272597083066,10.313699999999999,-99.45288884767898
2018-06-10,3,Lehra,7,0.3750948,False,1,-8.0737,8.0737,-100.0
2018-06-10,3,Malerkotla,7,0.3750948,False,1,-10.122528046392269,11.0243,-91.82014319632329
2018-06-10,3,Moonak,7,0.3750948,False,1,-8.0607,8.0607,-100.0
2018-06-10,3,Sangrur,7,0.3750948,False,1,-10.583356094469886,10.975800000000001,-96.42446194782964
2018-06-10,3,Sunam,7,0.3750948,False,1,-9.377485457566552,9.588600000000001,-97.79827563530182
2018-06-11,3,Dhuri,6,0.32797226,False,1,-10.77109422603352,10.8113,-99.62811341867787
2018-06-11,3,Lehra,6,0.32797226,False,1,-8.4857,8.4857,-100.0
2018-06-11,3,Malerkotla,6,0.32797226,False,1,-10.808778132727202,11.5868,-93.28527404224809
2018-06-11,3,Moonak,6,0.32797226,False,1,-8.4249,8.4249,-100.0
2018-06-11,3,Sangrur,6,0.32797226,False,1,-11.432337598205633,11.503499999999997,-99.38138478033326
2018-06-11,3,Sunam,6,0.32797226,False,1,-9.942731127685942,10.0002,-99.42532277040401
2018-06-12,3,Dhuri,5,0.20616131,False,1,-12.03827256020566,12.0667,-99.76441413315703
2018-06-12,3,Lehra,5,0.20616131,False,1,-9.5592,9.5592,-100.0
2018-06-12,3,Malerkotla,5,0.20616131,False,1,-12.36532359029069,12.9045,-95.82179542245487
2018-06-12,3,Moonak,5,0.20616131,False,1,-9.4065,9.4065,-100.0
2018-06-12,3,Sangrur,5,0.20616131,False,1,-12.714624897876819,12.7562,-99.67407925461204
2018-06-12,3,Sunam,5,0.20616131,False,1,-11.103363365309765,11.1436,-99.63892606796516
2018-06-13,3,Dhuri,6,0.15513207,False,1,-13.6155,13.6155,-100.00000000000001
2018-06-13,3,Lehra,6,0.15513207,False,1,-10.9724,10.9724,-100.0
2018-06-13,3,Malerkotla,6,0.15513207,False,1,-14.4443,14.4443,-100.0
2018-06-13,3,Moonak,6,0.15513207,False,1,-10.660400000000001,10.660400000000001,-100.00000000000001
2018-06-13,3,Sangrur,6,0.15513207,False,1,-14.3183,14.3183,-100.0
2018-06-13,3,Sunam,6,0.15513207,False,1,-12.6196,12.6196,-100.0
2018-06-14,3,Dhuri,7,0.20230091,False,1,-15.1081,15.1081,-100.0
2018-06-14,3,Lehra,7,0.20230091,False,1,-12.4222,12.4222,-100.0
2018-06-14,3,Malerkotla,7,0.20230091,False,1,-15.9159,15.9159,-100.0
2018-06-14,3,Moonak,7,0.20230091,False,1,-11.9959,11.9959,-100.0
2018-06-14,3,Sangrur,7,0.20230091,False,1,-15.8637,15.8637,-100.0
2018-06-14,3,Sunam,7,0.20230091,False,1,-14.0958,14.0958,-100.0
2018-06-15,3,Dhuri,2,0.38150901,False,1,-16.9178,16.9178,-100.0
2018-06-15,3,Lehra,2,0.38150901,False,1,-14.084999999999999,14.084999999999999,-100.0
2018-06-15,3,Malerkotla,2,0.38150901,False,1,-17.7148,17.7148,-100.0
2018-06-15,3,Moonak,2,0.38150901,False,1,-13.488,13.488,-100.0
2018-06-15,3,Sangrur,2,0.38150901,False,1,-17.7097,17.7097,-100.0
2018-06-15,3,Sunam,2,0.38150901,False,1,-15.855799999999999,15.855799999999999,-100.0
2018-06-16,3,Dhuri,1,0.78937155,False,1,-18.783700000000003,18.783700000000003,-100.0
2018-06-16,3,Lehra,1,0.78937155,False,1,-15.965499999999999,15.965499999999999,-100.0
2018-06-16,3,Malerkotla,1,0.78937155,False,1,-19.5564,19.5564,-100.0
2018-06-16,3,Moonak,1,0.78937155,False,1,-15.229999999999999,15.229999999999999,-100.0
2018-06-16,3,Sangrur,1,0.78937155,False,1,-19.6786,19.6786,-100.0
2018-06-16,3,Sunam,1,0.78937155,False,1,-17.8022,17.8022,-100.0
2018-06-17,3,Dhuri,1,1.2708414,True,1,-12.217856633095705,20.3682,-59.9849600509407
2018-06-17,3,Lehra,1,1.2708414,True,1,-14.98824107110174,17.819799999999997,-84.11004091573274
2018-06-17,3,Malerkotla,1,1.2708414,True,1,-11.293480412949835,21.0674,-53.60642705293408
2018-06-17,3,Moonak,1,1.2708414,True,1,-13.82130933331997,17.0637,-80.99831416000029
2018-06-17,3,Sangrur,1,1.2708414,True,1,-14.469701794923367,21.405699999999996,-67.59742402688708
2018-06-17,3,Sunam,1,1.2708414,True,1,-15.222733171869036,19.6278,-77.55700166024228
2018-06-18,3,Dhuri,1,1.6192269,True,1,4.063900871155241,21.9531,18.51174035172819
2018-06-18,3,Lehra,1,1.6192269,True,1,9.948260079986383,19.450100000000003,51.14760376546332
2018-06-18,3,Malerkotla,1,1.6192269,True,1,3.9971634729203736,22.5716,17.708817597868002
2018-06-18,3,Moonak,1,1.6192269,True,1,15.439869016489851,18.6415,82.82525020245072
2018-06-18,3,Sangrur,1,1.6192269,True,1,6.663414509015123,23.027900000000002,28.93626648116034
2018-06-18,3,Sunam,1,1.6192269,True,1,7.670034027001986,21.3028,36.0048163950372
2018-06-19,3,Dhuri,1,1.5992718,True,1,79.86969092735617,22.888399999999997,348.9527049831189
2018-06-19,3,Lehra,1,1.5992718,True,1,67.79896134621916,20.442300000000003,331.66014267582
2018-06-19,3,Malerkotla,1,1.5992718,True,1,76.53598080545154,23.461299999999998,326.22225028217343
2018-06-19,3,Moonak,1,1.5992718,True,1,65.29676132806456,19.652800000000003,332.25169608434703
2018-06-19,3,Sangrur,1,1.5992718,True,1,74.5791919611579,23.998100000000004,310.77123589433285
2018-06-19,3,Sunam,1,1.5992718,True,1,71.82632617866666,22.2786,322.40053764000726
2018-06-20,3,Dhuri,1,1.4896904,True,1,91.62995758372921,24.0396,381.1625716889183
2018-06-20,3,Lehra,1,1.4896904,True,1,80.2268818130813,21.5534,372.223787490982
2018-06-20,3,Malerkotla,1,1.4896904,True,1,87.5826682463839,24.619600000000002,355.7436686476787
2018-06-20,3,Moonak,1,1.4896904,True,1,70.0117197411358,20.8243,336.20203195850905
2018-06-20,3,Sangrur,1,1.4896904,True,1,84.10805070472661,25.285200000000003,332.63747450969976
2018-06-20,3,Sunam,1,1.4896904,True,1,82.7049669476589,23.475299999999997,352.30632600077064
2018-06-21,3,Dhuri,1,1.234616,True,1,93.9790543450878,25.583099999999995,367.3481882378907
2018-06-21,3,Lehra,1,1.234616,True,1,82.5343911732505,22.9369,359.8323713023577
2018-06-21,3,Malerkotla,1,1.234616,True,1,89.82552419420057,26.210600000000003,342.7068597979465
2018-06-21,3,Moonak,1,1.234616,True,1,72.0026210857577,22.223100000000002,323.998996925531
2018-06-21,3,Sangrur,1,1.234616,True,1,86.61088821610882,26.953699999999998,321.33209249976375
2018-06-21,3,Sunam,1,1.234616,True,1,85.65337605558437,25.026899999999998,342.24524833512896
2018-06-22,3,Dhuri,1,1.1525311,True,1,100.68973083168791,26.9391,373.7679834578286
2018-06-22,3,Lehra,1,1.1525311,True,1,88.95949154274786,24.1851,367.82767713488
2018-06-22,3,Malerkotla,1,1.1525311,True,1,95.76269662888592,27.599899999999998,346.9675492624463
2018-06-22,3,Moonak,1,1.1525311,True,1,77.29102055112224,23.541800000000002,328.31398003178276
2018-06-22,3,Sangrur,1,1.1525311,True,1,94.07471803704661,28.445100000000004,330.72380844871907
2018-06-22,3,Sunam,1,1.1525311,True,1,93.48245378057777,26.407799999999998,353.9956141010527
2018-06-23,3,Dhuri,1,1.1724597,True,1,101.35793281067116,28.2042,359.37177019972614
2018-06-23,3,Lehra,1,1.1724597,True,1,89.01571395059227,25.234500000000004,352.75402306600984
2018-06-23,3,Malerkotla,1,1.1724597,True,1,96.72856418353433,28.8641,335.11720158790445
2018-06-23,3,Moonak,1,1.1724597,True,1,77.13056453423432,24.602400000000003,313.5082940454359
2018-06-23,3,Sangrur,1,1.1724597,True,1,94.42521810762997,29.832900000000002,316.51370838111603
2018-06-23,3,Sunam,1,1.1724597,True,1,93.702630417825,27.6424,338.9815298882333
2018-06-24,3,Dhuri,2,1.2546885,True,1,97.21766832441136,29.3718,330.9898212721432
2018-06-24,3,Lehra,2,1.2546885,True,1,86.9261373793611,26.170500000000004,332.153139524889
2018-06-24,3,Malerkotla,2,1.2546885,True,1,93.46026307037616,30.0335,311.1867183990416
2018-06-24,3,Moonak,2,1.2546885,True,1,73.99223830796969,25.565499999999997,289.4222225576253
2018-06-24,3,Sangrur,2,1.2546885,True,1,89.81061453253774,31.1268,288.5314729832098
2018-06-24,3,Sunam,2,1.2546885,True,1,90.74682038315916,28.793300000000002,315.16644630229655
2018-06-25,3,Dhuri,2,1.426779,True,1,100.33074627853549,30.2892,331.2426418609124
2018-06-25,3,Lehra,2,1.426779,True,1,68.4195789208272,26.996100000000002,253.44245620970142
2018-06-25,3,Malerkotla,2,1.426779,True,1,100.36512682931597,30.974599999999995,324.0239642459176
2018-06-25,3,Moonak,2,1.426779,True,1,48.93991942813967,26.4981,184.69218331933106
2018-06-25,3,Sangrur,2,1.426779,True,1,84.43801827679704,32.242599999999996,261.88340356173836
2018-06-25,3,Sunam,2,1.426779,True,1,79.60824557171112,29.7644,267.46128116713635
2018-06-26,3,Dhuri,2,1.5678819,True,1,24.01453576684716,31.353700000000003,76.59235039834903
2018-06-26,3,Lehra,2,1.5678819,True,1,9.216856833065009,27.7742,33.18495882173027
2018-06-26,3,Malerkotla,2,1.5678819,True,1,27.19910029509039,32.1237,84.66988639257119
2018-06-26,3,Moonak,2,1.5678819,True,1,-2.4369127194681646,27.332700000000003,-8.915740923758591
2018-06-26,3,Sangrur,2,1.5678819,True,1,15.549017497342973,33.4401,46.498119016818045
2018-06-26,3,Sunam,2,1.5678819,True,1,14.362919622240355,30.7342,46.73269394433678
2018-06-27,3,Dhuri,1,1.677363,True,1,11.197009136392694,31.4392,35.61480297333486
2018-06-27,3,Lehra,1,1.677363,True,1,-4.181963633797132,27.633999999999997,-15.133399557780749
2018-06-27,3,Malerkotla,1,1.677363,True,1,14.91792425351452,32.3346,46.136102668703245
2018-06-27,3,Moonak,1,1.677363,True,1,-8.231071132539405,27.240399999999998,-30.21641067142702
2018-06-27,3,Sangrur,1,1.677363,True,1,4.743261475779548,33.519999999999996,14.150541395523712
2018-06-27,3,Sunam,1,1.677363,True,1,2.4090204811169897,30.637500000000003,7.8629799465262815
2018-06-28,3,Dhuri,1,1.7002324,True,1,7.323012375034104,31.4206,23.306405272445794
2018-06-28,3,Lehra,1,1.7002324,True,1,-7.461572993966332,27.2226,-27.409479601383897
2018-06-28,3,Malerkotla,1,1.7002324,True,1,10.960768305697869,32.457899999999995,33.76918502336217
2018-06-28,3,Moonak,1,1.7002324,True,1,-11.309972477161299,26.9296,-41.9982936143177
2018-06-28,3,Sangrur,1,1.7002324,True,1,0.6139239643973369,33.478,1.8338131441464152
2018-06-28,3,Sunam,1,1.7002324,True,1,-1.8343886268084866,30.380899999999997,-6.037966705425076
2018-06-29,3,Dhuri,1,1.5666566,True,1,-0.9118641115659933,31.5888,-2.88666904588333
2018-06-29,3,Lehra,1,1.5666566,True,1,-14.785873363463663,26.873599999999996,-55.02006937464153
2018-06-29,3,Malerkotla,1,1.5666566,True,1,3.268495963640305,32.8237,9.957731650119593
2018-06-29,3,Moonak,1,1.5666566,True,1,-17.578371942525834,26.590899999999998,-66.10672050410417
2018-06-29,3,Sangrur,1,1.5666566,True,1,-8.448405856540436,33.5851,-25.1552201915148
2018-06-29,3,Sunam,1,1.5666566,True,1,-10.88556635180188,30.2221,-36.01856373912428
2018-06-30,3,Dhuri,2,1.0894692,True,1,-2.8135831498624384,31.776899999999998,-8.85417756251377
2018-06-30,3,Lehra,2,1.0894692,True,1,-15.5901957713081,26.572300000000002,-58.670855632775854
2018-06-30,3,Malerkotla,2,1.0894692,True,1,0.8437048591700176,33.225500000000004,2.5393293078208528
2018-06-30,3,Moonak,2,1.0894692,True,1,-18.187515925637925,26.2999,-69.15431589336052
2018-06-30,3,Sangrur,2,1.0894692,True,1,-10.156872353958718,33.6561,-30.17839961837146
2018-06-30,3,Sunam,2,1.0894692,True,1,-12.142104637703898,30.044200000000004,-40.41413862810092
2018-07-01,3,Dhuri,2,0.75713891,False,1,-6.905750646619303,32.0873,-21.521756728111445
2018-07-01,3,Lehra,2,0.75713891,False,1,-16.890978128975174,26.1951,-64.48144167792897
2018-07-01,3,Malerkotla,2,0.75713891,False,1,-6.110603497253141,33.7828,-18.08791307189795
2018-07-01,3,Moonak,2,0.75713891,False,1,-18.827180366053305,25.8724,-72.76936181434002
2018-07-01,3,Sangrur,2,0.75713891,False,1,-13.132503702926243,33.7735,-38.884047264649034
2018-07-01,3,Sunam,2,0.75713891,False,1,-14.355915733193003,29.819200000000002,-48.143195435132405
2018-07-02,3,Dhuri,2,0.53425491,False,1,-28.83261109822786,32.7723,-87.9786011303078
2018-07-02,3,Lehra,2,0.53425491,False,1,-25.026820476571913,26.141000000000002,-95.7378083339272
2018-07-02,3,Malerkotla,2,0.53425491,False,1,-30.314298234951977,34.709,-87.33843739362118
2018-07-02,3,Moonak,2,0.53425491,False,1,-24.098892700358245,25.6809,-93.8397513340975
2018-07-02,3,Sangrur,2,0.53425491,False,1,-31.322602047900816,34.2455,-91.46486997678765
2018-07-02,3,Sunam,2,0.53425491,False,1,-28.13251807057328,29.957099999999997,-93.90935060661172
2018-07-03,3,Dhuri,2,0.37543124,False,1,-25.896275512488714,33.410199999999996,-77.51008827390652
2018-07-03,3,Lehra,2,0.37543124,False,1,-21.538613247198526,26.3534,-81.729921934925
2018-07-03,3,Malerkotla,2,0.37543124,False,1,-24.54639895011689,35.491600000000005,-69.16115066696595
2018-07-03,3,Moonak,2,0.37543124,False,1,-18.812807892278954,25.801699999999997,-72.91305569896153
2018-07-03,3,Sangrur,2,0.37543124,False,1,-27.653182763816886,34.762,-79.55003384102434
2018-07-03,3,Sunam,2,0.37543124,False,1,-25.442958513350117,30.2795,-84.0270100673727
2018-07-04,3,Dhuri,1,0.1302274,False,1,-21.946648966654045,34.7386,-63.17654990890263
2018-07-04,3,Lehra,1,0.1302274,False,1,-16.212755601624476,27.272500000000004,-59.44726593317251
2018-07-04,3,Malerkotla,1,0.1302274,False,1,-17.177775716322255,36.9583,-46.47880372290461
2018-07-04,3,Moonak,1,0.1302274,False,1,-12.534513997431272,26.6415,-47.04882982351321
